,º§Æ®Ã³Áü,
[2023/05/31] 21:49:24,102.000000,
[2023/05/31] 21:49:25,118.000000,
[2023/05/31] 21:49:26,105.000000,
[2023/05/31] 21:49:27,99.000000,
[2023/05/31] 21:49:28,114.000000,
[2023/05/31] 21:49:29,107.000000,
[2023/05/31] 21:49:30,100.000000,
[2023/05/31] 21:49:31,101.000000,
[2023/05/31] 21:49:32,114.000000,
[2023/05/31] 21:49:33,114.000000,
[2023/05/31] 21:49:34,131.000000,
[2023/05/31] 21:49:35,108.000000,
[2023/05/31] 21:49:36,105.000000,
[2023/05/31] 21:49:37,104.000000,
[2023/05/31] 21:49:38,108.000000,
[2023/05/31] 21:49:39,107.000000,
[2023/05/31] 21:49:40,134.000000,
[2023/05/31] 21:49:41,107.000000,
[2023/05/31] 21:49:42,108.000000,
[2023/05/31] 21:49:43,103.000000,
[2023/05/31] 21:49:44,101.000000,
[2023/05/31] 21:49:45,105.000000,
[2023/05/31] 21:49:46,99.000000,
[2023/05/31] 21:49:47,130.000000,
[2023/05/31] 21:49:48,107.000000,
[2023/05/31] 21:49:49,137.000000,
[2023/05/31] 21:49:50,105.000000,
[2023/05/31] 21:49:51,103.000000,
[2023/05/31] 21:49:52,113.000000,
[2023/05/31] 21:49:53,104.000000,
[2023/05/31] 21:49:54,104.000000,
[2023/05/31] 21:49:55,156.000000,
[2023/05/31] 21:49:56,102.000000,
[2023/05/31] 21:49:57,113.000000,
[2023/05/31] 21:49:58,110.000000,
[2023/05/31] 21:49:59,98.000000,
[2023/05/31] 21:50:00,115.000000,
[2023/05/31] 21:50:01,106.000000,
[2023/05/31] 21:50:02,117.000000,
[2023/05/31] 21:50:03,106.000000,
[2023/05/31] 21:50:04,108.000000,
[2023/05/31] 21:50:05,126.000000,
[2023/05/31] 21:50:06,104.000000,
[2023/05/31] 21:50:07,98.000000,
[2023/05/31] 21:50:08,110.000000,
[2023/05/31] 21:50:09,106.000000,
[2023/05/31] 21:50:10,104.000000,
[2023/05/31] 21:50:11,152.000000,
[2023/05/31] 21:50:12,103.000000,
[2023/05/31] 21:50:13,106.000000,
[2023/05/31] 21:50:14,137.000000,
[2023/05/31] 21:50:15,109.000000,
[2023/05/31] 21:50:16,108.000000,
[2023/05/31] 21:50:17,105.000000,
[2023/05/31] 21:50:18,107.000000,
[2023/05/31] 21:50:19,105.000000,
[2023/05/31] 21:50:20,101.000000,
[2023/05/31] 21:50:21,744.000000,
[2023/05/31] 21:50:22,108.000000,
[2023/05/31] 21:50:23,108.000000,
[2023/05/31] 21:50:24,132.000000,
[2023/05/31] 21:50:25,100.000000,
[2023/05/31] 21:50:26,113.000000,
[2023/05/31] 21:50:27,108.000000,
[2023/05/31] 21:50:28,103.000000,
[2023/05/31] 21:50:29,133.000000,
[2023/05/31] 21:50:30,104.000000,
[2023/05/31] 21:50:31,102.000000,
[2023/05/31] 21:50:32,133.000000,
[2023/05/31] 21:50:33,100.000000,
[2023/05/31] 21:50:34,98.000000,
[2023/05/31] 21:50:35,100.000000,
[2023/05/31] 21:50:36,103.000000,
[2023/05/31] 21:50:37,110.000000,
[2023/05/31] 21:50:38,111.000000,
[2023/05/31] 21:50:39,112.000000,
[2023/05/31] 21:50:40,114.000000,
[2023/05/31] 21:50:41,105.000000,
[2023/05/31] 21:50:42,114.000000,
[2023/05/31] 21:50:43,114.000000,
[2023/05/31] 21:50:44,110.000000,
[2023/05/31] 21:50:45,107.000000,
[2023/05/31] 21:50:46,103.000000,
[2023/05/31] 21:50:47,99.000000,
[2023/05/31] 21:50:48,148.000000,
[2023/05/31] 21:50:49,104.000000,
[2023/05/31] 21:50:50,113.000000,
[2023/05/31] 21:50:51,108.000000,
[2023/05/31] 21:50:52,134.000000,
[2023/05/31] 21:50:53,107.000000,
[2023/05/31] 21:50:54,106.000000,
[2023/05/31] 21:50:55,103.000000,
[2023/05/31] 21:50:56,107.000000,
[2023/05/31] 21:50:57,112.000000,
[2023/05/31] 21:50:58,109.000000,
[2023/05/31] 21:50:59,98.000000,
[2023/05/31] 21:51:00,114.000000,
[2023/05/31] 21:51:01,106.000000,
[2023/05/31] 21:51:02,99.000000,
[2023/05/31] 21:51:03,424.000000,
[2023/05/31] 21:51:04,99.000000,
[2023/05/31] 21:51:05,98.000000,
[2023/05/31] 21:51:06,256.000000,
[2023/05/31] 21:51:07,104.000000,
[2023/05/31] 21:51:08,99.000000,
[2023/05/31] 21:51:09,109.000000,
[2023/05/31] 21:51:10,98.000000,
[2023/05/31] 21:51:11,109.000000,
[2023/05/31] 21:51:12,113.000000,
[2023/05/31] 21:51:13,144.000000,
[2023/05/31] 21:51:14,105.000000,
[2023/05/31] 21:51:15,96.000000,
[2023/05/31] 21:51:16,333.000000,
[2023/05/31] 21:51:17,105.000000,
[2023/05/31] 21:51:18,100.000000,
[2023/05/31] 21:51:19,113.000000,
[2023/05/31] 21:51:20,110.000000,
[2023/05/31] 21:51:21,96.000000,
[2023/05/31] 21:51:22,133.000000,
[2023/05/31] 21:51:23,106.000000,
[2023/05/31] 21:51:24,98.000000,
[2023/05/31] 21:51:25,104.000000,
[2023/05/31] 21:51:26,105.000000,
[2023/05/31] 21:51:27,99.000000,
[2023/05/31] 21:51:28,130.000000,
[2023/05/31] 21:51:29,98.000000,
[2023/05/31] 21:51:30,99.000000,
[2023/05/31] 21:51:31,134.000000,
[2023/05/31] 21:51:32,107.000000,
[2023/05/31] 21:51:33,96.000000,
[2023/05/31] 21:51:34,154.000000,
[2023/05/31] 21:51:35,106.000000,
[2023/05/31] 21:51:36,102.000000,
[2023/05/31] 21:51:37,115.000000,
[2023/05/31] 21:51:38,109.000000,
[2023/05/31] 21:51:39,105.000000,
[2023/05/31] 21:51:40,106.000000,
[2023/05/31] 21:51:41,130.000000,
[2023/05/31] 21:51:42,97.000000,
[2023/05/31] 21:51:43,108.000000,
[2023/05/31] 21:51:44,105.000000,
[2023/05/31] 21:51:45,99.000000,
[2023/05/31] 21:51:46,105.000000,
[2023/05/31] 21:51:47,120.000000,
[2023/05/31] 21:51:48,100.000000,
[2023/05/31] 21:51:49,107.000000,
[2023/05/31] 21:51:50,107.000000,
[2023/05/31] 21:51:51,99.000000,
[2023/05/31] 21:51:52,96.000000,
[2023/05/31] 21:51:53,109.000000,
[2023/05/31] 21:51:54,111.000000,
[2023/05/31] 21:51:55,107.000000,
[2023/05/31] 21:51:56,157.000000,
[2023/05/31] 21:51:57,108.000000,
[2023/05/31] 21:51:58,104.000000,
[2023/05/31] 21:51:59,144.000000,
[2023/05/31] 21:52:00,108.000000,
[2023/05/31] 21:52:01,97.000000,
[2023/05/31] 21:52:02,115.000000,
[2023/05/31] 21:52:03,105.000000,
[2023/05/31] 21:52:04,106.000000,
[2023/05/31] 21:52:05,122.000000,
[2023/05/31] 21:52:06,117.000000,
[2023/05/31] 21:52:07,106.000000,
[2023/05/31] 21:52:08,100.000000,
[2023/05/31] 21:52:09,158.000000,
[2023/05/31] 21:52:10,105.000000,
[2023/05/31] 21:52:11,98.000000,
[2023/05/31] 21:52:12,112.000000,
[2023/05/31] 21:52:13,97.000000,
[2023/05/31] 21:52:14,113.000000,
[2023/05/31] 21:52:15,1066.000000,
[2023/05/31] 21:52:16,97.000000,
[2023/05/31] 21:52:17,106.000000,
[2023/05/31] 21:52:18,109.000000,
[2023/05/31] 21:52:19,102.000000,
[2023/05/31] 21:52:20,99.000000,
[2023/05/31] 21:52:21,105.000000,
[2023/05/31] 21:52:22,96.000000,
[2023/05/31] 21:52:23,108.000000,
[2023/05/31] 21:52:24,104.000000,
[2023/05/31] 21:52:25,97.000000,
[2023/05/31] 21:52:26,109.000000,
[2023/05/31] 21:52:27,95.000000,
[2023/05/31] 21:52:28,114.000000,
[2023/05/31] 21:52:29,108.000000,
[2023/05/31] 21:52:30,130.000000,
[2023/05/31] 21:52:31,97.000000,
[2023/05/31] 21:52:32,107.000000,
[2023/05/31] 21:52:33,117.000000,
[2023/05/31] 21:52:34,113.000000,
[2023/05/31] 21:52:35,108.000000,
[2023/05/31] 21:52:36,104.000000,
[2023/05/31] 21:52:37,98.000000,
[2023/05/31] 21:52:38,109.000000,
[2023/05/31] 21:52:39,101.000000,
[2023/05/31] 21:52:40,131.000000,
[2023/05/31] 21:52:41,110.000000,
[2023/05/31] 21:52:42,103.000000,
[2023/05/31] 21:52:43,108.000000,
[2023/05/31] 21:52:44,108.000000,
[2023/05/31] 21:52:45,106.000000,
[2023/05/31] 21:52:46,96.000000,
[2023/05/31] 21:52:47,106.000000,
[2023/05/31] 21:52:48,112.000000,
[2023/05/31] 21:52:49,112.000000,
[2023/05/31] 21:52:50,105.000000,
[2023/05/31] 21:52:51,96.000000,
[2023/05/31] 21:52:52,110.000000,
[2023/05/31] 21:52:53,106.000000,
[2023/05/31] 21:52:54,126.000000,
[2023/05/31] 21:52:55,129.000000,
[2023/05/31] 21:52:56,108.000000,
[2023/05/31] 21:52:57,108.000000,
[2023/05/31] 21:52:58,97.000000,
[2023/05/31] 21:52:59,100.000000,
[2023/05/31] 21:53:00,104.000000,
[2023/05/31] 21:53:01,107.000000,
[2023/05/31] 21:53:02,99.000000,
[2023/05/31] 21:53:03,98.000000,
[2023/05/31] 21:53:04,132.000000,
[2023/05/31] 21:53:05,99.000000,
[2023/05/31] 21:53:06,99.000000,
[2023/05/31] 21:53:07,114.000000,
[2023/05/31] 21:53:08,109.000000,
[2023/05/31] 21:53:09,105.000000,
[2023/05/31] 21:53:10,98.000000,
[2023/05/31] 21:53:11,111.000000,
[2023/05/31] 21:53:12,108.000000,
[2023/05/31] 21:53:13,99.000000,
[2023/05/31] 21:53:14,140.000000,
[2023/05/31] 21:53:15,100.000000,
[2023/05/31] 21:53:16,115.000000,
[2023/05/31] 21:53:17,103.000000,
[2023/05/31] 21:53:18,99.000000,
[2023/05/31] 21:53:19,111.000000,
[2023/05/31] 21:53:20,104.000000,
[2023/05/31] 21:53:21,98.000000,
[2023/05/31] 21:53:22,114.000000,
[2023/05/31] 21:53:23,103.000000,
[2023/05/31] 21:53:24,98.000000,
[2023/05/31] 21:53:25,105.000000,
[2023/05/31] 21:53:26,107.000000,
[2023/05/31] 21:53:27,102.000000,
[2023/05/31] 21:53:28,104.000000,
[2023/05/31] 21:53:29,100.000000,
[2023/05/31] 21:53:30,112.000000,
[2023/05/31] 21:53:31,106.000000,
[2023/05/31] 21:53:32,121.000000,
[2023/05/31] 21:53:33,100.000000,
[2023/05/31] 21:53:34,97.000000,
[2023/05/31] 21:53:35,111.000000,
[2023/05/31] 21:53:36,109.000000,
[2023/05/31] 21:53:37,109.000000,
[2023/05/31] 21:53:38,107.000000,
[2023/05/31] 21:53:39,150.000000,
[2023/05/31] 21:53:40,102.000000,
[2023/05/31] 21:53:41,106.000000,
[2023/05/31] 21:53:42,113.000000,
[2023/05/31] 21:53:43,107.000000,
[2023/05/31] 21:53:44,111.000000,
[2023/05/31] 21:53:45,107.000000,
[2023/05/31] 21:53:46,108.000000,
[2023/05/31] 21:53:47,128.000000,
[2023/05/31] 21:53:48,97.000000,
[2023/05/31] 21:53:49,110.000000,
[2023/05/31] 21:53:50,110.000000,
[2023/05/31] 21:53:51,106.000000,
[2023/05/31] 21:53:52,97.000000,
[2023/05/31] 21:53:53,112.000000,
[2023/05/31] 21:53:54,109.000000,
[2023/05/31] 21:53:55,103.000000,
[2023/05/31] 21:53:56,108.000000,
[2023/05/31] 21:53:57,129.000000,
[2023/05/31] 21:53:58,106.000000,
[2023/05/31] 21:53:59,99.000000,
[2023/05/31] 21:54:00,110.000000,
[2023/05/31] 21:54:01,104.000000,
[2023/05/31] 21:54:02,101.000000,
[2023/05/31] 21:54:03,128.000000,
[2023/05/31] 21:54:04,107.000000,
[2023/05/31] 21:54:05,107.000000,
[2023/05/31] 21:54:06,107.000000,
[2023/05/31] 21:54:07,99.000000,
[2023/05/31] 21:54:08,111.000000,
[2023/05/31] 21:54:09,98.000000,
[2023/05/31] 21:54:10,100.000000,
[2023/05/31] 21:54:11,97.000000,
[2023/05/31] 21:54:12,115.000000,
[2023/05/31] 21:54:13,1067.000000,
