,º§Æ®Ã³Áü,
[2023/06/01] 00:30:41,106.000000,
[2023/06/01] 00:30:42,105.000000,
[2023/06/01] 00:30:43,107.000000,
[2023/06/01] 00:30:44,104.000000,
[2023/06/01] 00:30:45,105.000000,
[2023/06/01] 00:30:46,96.000000,
[2023/06/01] 00:30:47,114.000000,
[2023/06/01] 00:30:48,108.000000,
[2023/06/01] 00:30:49,98.000000,
[2023/06/01] 00:30:50,100.000000,
[2023/06/01] 00:30:51,97.000000,
[2023/06/01] 00:30:52,114.000000,
[2023/06/01] 00:30:53,107.000000,
[2023/06/01] 00:30:54,103.000000,
[2023/06/01] 00:30:55,101.000000,
[2023/06/01] 00:30:56,109.000000,
[2023/06/01] 00:30:57,108.000000,
[2023/06/01] 00:30:58,106.000000,
[2023/06/01] 00:30:59,100.000000,
[2023/06/01] 00:31:00,105.000000,
[2023/06/01] 00:31:01,102.000000,
[2023/06/01] 00:31:02,102.000000,
[2023/06/01] 00:31:03,101.000000,
[2023/06/01] 00:31:04,107.000000,
[2023/06/01] 00:31:05,98.000000,
[2023/06/01] 00:31:06,97.000000,
[2023/06/01] 00:31:07,110.000000,
[2023/06/01] 00:31:08,105.000000,
[2023/06/01] 00:31:09,106.000000,
[2023/06/01] 00:31:10,95.000000,
[2023/06/01] 00:31:11,98.000000,
[2023/06/01] 00:31:12,109.000000,
[2023/06/01] 00:31:13,106.000000,
[2023/06/01] 00:31:14,106.000000,
[2023/06/01] 00:31:15,96.000000,
[2023/06/01] 00:31:16,95.000000,
[2023/06/01] 00:31:17,116.000000,
[2023/06/01] 00:31:18,103.000000,
[2023/06/01] 00:31:19,105.000000,
[2023/06/01] 00:31:20,99.000000,
[2023/06/01] 00:31:21,111.000000,
[2023/06/01] 00:31:22,105.000000,
[2023/06/01] 00:31:23,102.000000,
[2023/06/01] 00:31:24,98.000000,
[2023/06/01] 00:31:25,104.000000,
[2023/06/01] 00:31:26,103.000000,
[2023/06/01] 00:31:27,99.000000,
[2023/06/01] 00:31:28,104.000000,
[2023/06/01] 00:31:29,104.000000,
[2023/06/01] 00:31:30,107.000000,
[2023/06/01] 00:31:31,110.000000,
[2023/06/01] 00:31:32,104.000000,
[2023/06/01] 00:31:33,101.000000,
[2023/06/01] 00:31:34,98.000000,
[2023/06/01] 00:31:35,102.000000,
[2023/06/01] 00:31:36,96.000000,
[2023/06/01] 00:31:37,105.000000,
[2023/06/01] 00:31:38,99.000000,
[2023/06/01] 00:31:39,96.000000,
[2023/06/01] 00:31:40,110.000000,
[2023/06/01] 00:31:41,101.000000,
[2023/06/01] 00:31:42,100.000000,
[2023/06/01] 00:31:43,96.000000,
[2023/06/01] 00:31:44,99.000000,
[2023/06/01] 00:31:45,98.000000,
[2023/06/01] 00:31:46,105.000000,
[2023/06/01] 00:31:47,104.000000,
[2023/06/01] 00:31:48,101.000000,
[2023/06/01] 00:31:49,99.000000,
[2023/06/01] 00:31:50,96.000000,
[2023/06/01] 00:31:51,110.000000,
[2023/06/01] 00:31:52,106.000000,
[2023/06/01] 00:31:53,103.000000,
[2023/06/01] 00:31:54,98.000000,
[2023/06/01] 00:31:55,108.000000,
[2023/06/01] 00:31:56,107.000000,
[2023/06/01] 00:31:57,98.000000,
[2023/06/01] 00:31:58,109.000000,
[2023/06/01] 00:31:59,104.000000,
[2023/06/01] 00:32:00,104.000000,
[2023/06/01] 00:32:01,103.000000,
[2023/06/01] 00:32:02,104.000000,
[2023/06/01] 00:32:03,98.000000,
[2023/06/01] 00:32:04,102.000000,
[2023/06/01] 00:32:05,98.000000,
[2023/06/01] 00:32:06,110.000000,
[2023/06/01] 00:32:07,105.000000,
[2023/06/01] 00:32:08,106.000000,
[2023/06/01] 00:32:09,103.000000,
[2023/06/01] 00:32:10,103.000000,
[2023/06/01] 00:32:11,104.000000,
[2023/06/01] 00:32:12,99.000000,
[2023/06/01] 00:32:13,110.000000,
[2023/06/01] 00:32:14,105.000000,
[2023/06/01] 00:32:15,103.000000,
[2023/06/01] 00:32:16,101.000000,
[2023/06/01] 00:32:17,107.000000,
[2023/06/01] 00:32:18,103.000000,
[2023/06/01] 00:32:19,97.000000,
[2023/06/01] 00:32:20,106.000000,
[2023/06/01] 00:32:21,110.000000,
[2023/06/01] 00:32:22,105.000000,
[2023/06/01] 00:32:23,99.000000,
[2023/06/01] 00:32:24,99.000000,
[2023/06/01] 00:32:25,106.000000,
[2023/06/01] 00:32:26,103.000000,
[2023/06/01] 00:32:27,103.000000,
[2023/06/01] 00:32:28,98.000000,
[2023/06/01] 00:32:29,106.000000,
[2023/06/01] 00:32:30,105.000000,
[2023/06/01] 00:32:31,97.000000,
[2023/06/01] 00:32:32,112.000000,
[2023/06/01] 00:32:33,105.000000,
[2023/06/01] 00:32:34,104.000000,
[2023/06/01] 00:32:35,103.000000,
[2023/06/01] 00:32:36,99.000000,
[2023/06/01] 00:32:37,110.000000,
[2023/06/01] 00:32:38,110.000000,
[2023/06/01] 00:32:39,106.000000,
[2023/06/01] 00:32:40,102.000000,
[2023/06/01] 00:32:41,100.000000,
[2023/06/01] 00:32:42,98.000000,
[2023/06/01] 00:32:43,96.000000,
[2023/06/01] 00:32:44,112.000000,
[2023/06/01] 00:32:45,104.000000,
[2023/06/01] 00:32:46,100.000000,
[2023/06/01] 00:32:47,98.000000,
[2023/06/01] 00:32:48,112.000000,
[2023/06/01] 00:32:49,105.000000,
[2023/06/01] 00:32:50,97.000000,
[2023/06/01] 00:32:51,108.000000,
[2023/06/01] 00:32:52,104.000000,
[2023/06/01] 00:32:53,97.000000,
[2023/06/01] 00:32:54,97.000000,
[2023/06/01] 00:32:55,114.000000,
[2023/06/01] 00:32:56,107.000000,
[2023/06/01] 00:32:57,105.000000,
[2023/06/01] 00:32:58,98.000000,
[2023/06/01] 00:32:59,110.000000,
[2023/06/01] 00:33:00,106.000000,
[2023/06/01] 00:33:01,105.000000,
[2023/06/01] 00:33:02,104.000000,
[2023/06/01] 00:33:03,107.000000,
[2023/06/01] 00:33:04,98.000000,
[2023/06/01] 00:33:05,98.000000,
[2023/06/01] 00:33:06,109.000000,
[2023/06/01] 00:33:07,105.000000,
[2023/06/01] 00:33:08,104.000000,
[2023/06/01] 00:33:09,103.000000,
[2023/06/01] 00:33:10,98.000000,
[2023/06/01] 00:33:11,96.000000,
[2023/06/01] 00:33:12,109.000000,
[2023/06/01] 00:33:13,104.000000,
[2023/06/01] 00:33:14,107.000000,
[2023/06/01] 00:33:15,101.000000,
[2023/06/01] 00:33:16,104.000000,
[2023/06/01] 00:33:17,102.000000,
[2023/06/01] 00:33:18,100.000000,
[2023/06/01] 00:33:19,108.000000,
[2023/06/01] 00:33:20,104.000000,
[2023/06/01] 00:33:21,103.000000,
[2023/06/01] 00:33:22,103.000000,
[2023/06/01] 00:33:23,101.000000,
[2023/06/01] 00:33:24,97.000000,
[2023/06/01] 00:33:25,98.000000,
[2023/06/01] 00:33:26,102.000000,
[2023/06/01] 00:33:27,102.000000,
[2023/06/01] 00:33:28,111.000000,
[2023/06/01] 00:33:29,103.000000,
[2023/06/01] 00:33:30,103.000000,
[2023/06/01] 00:33:31,107.000000,
[2023/06/01] 00:33:32,107.000000,
[2023/06/01] 00:33:33,104.000000,
[2023/06/01] 00:33:34,104.000000,
[2023/06/01] 00:33:35,111.000000,
[2023/06/01] 00:33:36,105.000000,
[2023/06/01] 00:33:37,99.000000,
[2023/06/01] 00:33:38,112.000000,
[2023/06/01] 00:33:39,105.000000,
[2023/06/01] 00:33:40,105.000000,
[2023/06/01] 00:33:41,99.000000,
[2023/06/01] 00:33:42,102.000000,
[2023/06/01] 00:33:43,106.000000,
[2023/06/01] 00:33:44,109.000000,
[2023/06/01] 00:33:45,105.000000,
[2023/06/01] 00:33:46,104.000000,
[2023/06/01] 00:33:47,103.000000,
[2023/06/01] 00:33:48,95.000000,
[2023/06/01] 00:33:49,109.000000,
[2023/06/01] 00:33:50,109.000000,
[2023/06/01] 00:33:51,105.000000,
[2023/06/01] 00:33:52,106.000000,
[2023/06/01] 00:33:53,112.000000,
[2023/06/01] 00:33:54,103.000000,
[2023/06/01] 00:33:55,112.000000,
[2023/06/01] 00:33:56,105.000000,
[2023/06/01] 00:33:57,107.000000,
[2023/06/01] 00:33:58,97.000000,
[2023/06/01] 00:33:59,104.000000,
[2023/06/01] 00:34:00,106.000000,
[2023/06/01] 00:34:01,103.000000,
[2023/06/01] 00:34:02,97.000000,
[2023/06/01] 00:34:03,112.000000,
[2023/06/01] 00:34:04,107.000000,
[2023/06/01] 00:34:05,108.000000,
[2023/06/01] 00:34:06,107.000000,
[2023/06/01] 00:34:07,110.000000,
[2023/06/01] 00:34:08,107.000000,
[2023/06/01] 00:34:09,98.000000,
[2023/06/01] 00:34:10,112.000000,
[2023/06/01] 00:34:11,105.000000,
[2023/06/01] 00:34:12,97.000000,
[2023/06/01] 00:34:13,114.000000,
[2023/06/01] 00:34:14,103.000000,
[2023/06/01] 00:34:15,99.000000,
[2023/06/01] 00:34:16,109.000000,
[2023/06/01] 00:34:17,109.000000,
[2023/06/01] 00:34:18,103.000000,
[2023/06/01] 00:34:19,112.000000,
[2023/06/01] 00:34:20,104.000000,
[2023/06/01] 00:34:21,106.000000,
[2023/06/01] 00:34:22,105.000000,
[2023/06/01] 00:34:23,108.000000,
[2023/06/01] 00:34:24,104.000000,
[2023/06/01] 00:34:25,105.000000,
[2023/06/01] 00:34:26,107.000000,
[2023/06/01] 00:34:27,98.000000,
[2023/06/01] 00:34:28,98.000000,
[2023/06/01] 00:34:29,110.000000,
[2023/06/01] 00:34:30,97.000000,
[2023/06/01] 00:34:31,109.000000,
[2023/06/01] 00:34:32,106.000000,
[2023/06/01] 00:34:33,97.000000,
[2023/06/01] 00:34:34,111.000000,
[2023/06/01] 00:34:35,102.000000,
[2023/06/01] 00:34:36,98.000000,
[2023/06/01] 00:34:37,104.000000,
[2023/06/01] 00:34:38,101.000000,
[2023/06/01] 00:34:39,109.000000,
[2023/06/01] 00:34:40,106.000000,
[2023/06/01] 00:34:41,101.000000,
[2023/06/01] 00:34:42,102.000000,
[2023/06/01] 00:34:43,106.000000,
[2023/06/01] 00:34:44,106.000000,
[2023/06/01] 00:34:45,100.000000,
[2023/06/01] 00:34:46,108.000000,
[2023/06/01] 00:34:47,106.000000,
[2023/06/01] 00:34:48,102.000000,
[2023/06/01] 00:34:49,104.000000,
[2023/06/01] 00:34:50,111.000000,
[2023/06/01] 00:34:51,109.000000,
[2023/06/01] 00:34:52,109.000000,
[2023/06/01] 00:34:53,109.000000,
[2023/06/01] 00:34:54,100.000000,
[2023/06/01] 00:34:55,107.000000,
[2023/06/01] 00:34:56,97.000000,
[2023/06/01] 00:34:57,101.000000,
[2023/06/01] 00:34:58,100.000000,
[2023/06/01] 00:34:59,110.000000,
[2023/06/01] 00:35:00,106.000000,
[2023/06/01] 00:35:01,98.000000,
[2023/06/01] 00:35:02,97.000000,
[2023/06/01] 00:35:03,117.000000,
[2023/06/01] 00:35:04,105.000000,
[2023/06/01] 00:35:05,104.000000,
[2023/06/01] 00:35:06,104.000000,
[2023/06/01] 00:35:07,112.000000,
[2023/06/01] 00:35:08,105.000000,
[2023/06/01] 00:35:09,100.000000,
[2023/06/01] 00:35:10,98.000000,
[2023/06/01] 00:35:11,99.000000,
[2023/06/01] 00:35:12,101.000000,
[2023/06/01] 00:35:13,114.000000,
[2023/06/01] 00:35:14,106.000000,
[2023/06/01] 00:35:15,112.000000,
[2023/06/01] 00:35:16,108.000000,
[2023/06/01] 00:35:17,104.000000,
[2023/06/01] 00:35:18,100.000000,
